place_id,class_name,UTMx,UTMy,filename
1624,madrid,439366.33,4474835.8,@0439366.33@4474835.80@30@T@040.42194@-003.71474@2G2yUNErD44UZ9aq0-7N2g@@037@@@@201402@1624_Madrid@.jpg
1624,madrid,439367.75,4474835.01,@0439367.75@4474835.01@30@T@040.42193@-003.71473@ukSC-e-Erg4IIHZylS_ejg@@034@@@@201404@1624_Madrid@.jpg
1624,madrid,439368.57,4474834.39,@0439368.57@4474834.39@30@T@040.42193@-003.71472@HN2oc9L5vKplip3crXJCRw@@036@@@@201905@1624_Madrid@.jpg
232,madrid,439368.65,4472177.86,@0439368.65@4472177.86@30@T@040.39800@-003.71446@OBZF3KSCFeqFd9O4qHZrEw@@087@@@@201310@232_Madrid@.jpg
1624,madrid,439369.61,4474833.59,@0439369.61@4474833.59@30@T@040.42192@-003.71470@oSmOKn97xrM5vt0ogJrdRA@@047@@@@201505@1624_Madrid@.jpg
1624,madrid,439369.65,4474833.45,@0439369.65@4474833.45@30@T@040.42192@-003.71470@zRYyzpw_Ggzf8NsRwiz2Mg@@045@@@@201805@1624_Madrid@.jpg
406,madrid,439370.8,4472531.96,@0439370.80@4472531.96@30@T@040.40119@-003.71447@3-zIC_wu-8fbqhpYBXBmcw@@278@@@@201709@406_Madrid@.jpg
1624,madrid,439370.87,4474832.59,@0439370.87@4474832.59@30@T@040.42191@-003.71469@HxdweiA5WFsesWTeykQuJw@@052@@@@201105@1624_Madrid@.jpg
232,madrid,439370.96,4472176.41,@0439370.96@4472176.41@30@T@040.39798@-003.71443@CQedWx0kRBtjWroTmJoa8A@@072@@@@200805@232_Madrid@.jpg
232,madrid,439371.18,4472176.34,@0439371.18@4472176.34@30@T@040.39798@-003.71443@FjKUk0WtzoNUbEJjswvh2A@@066@@@@201206@232_Madrid@.jpg
406,madrid,439371.36,4472530.48,@0439371.36@4472530.48@30@T@040.40117@-003.71446@LLNIkrgbWrfCAOLAcKzU6Q@@293@@@@201905@406_Madrid@.jpg
406,madrid,439371.43,4472530.94,@0439371.43@4472530.94@30@T@040.40118@-003.71446@FxRKK0RXpB83_OKKGnc0FQ@@285@@@@201805@406_Madrid@.jpg
1624,madrid,439371.88,4474832.16,@0439371.88@4474832.16@30@T@040.42191@-003.71468@iJynAkn5tMQUx-3kO1cNNA@@052@@@@201706@1624_Madrid@.jpg
232,madrid,439371.96,4472176.64,@0439371.96@4472176.64@30@T@040.39798@-003.71442@hTTA1ZbIpX_tJvj2gCN9Nw@@076@@@@201808@232_Madrid@.jpg
232,madrid,439371.98,4472172.21,@0439371.98@4472172.21@30@T@040.39794@-003.71442@yDqgiprHIAas-l1DEkb-LA@@070@@@@201402@232_Madrid@.jpg
406,madrid,439372.36,4472533.22,@0439372.36@4472533.22@30@T@040.40120@-003.71445@xlBDYmeaVn7CCB7miaHSrQ@@276@@@@201808@406_Madrid@.jpg
1624,madrid,439372.63,4474831.58,@0439372.63@4474831.58@30@T@040.42190@-003.71467@Tvjok8x8C5PV3eMYPH-V8w@@043@@@@201604@1624_Madrid@.jpg
406,madrid,439373.32,4472532.43,@0439373.32@4472532.43@30@T@040.40119@-003.71444@RMQrCSYufSUx7daLFMuojA@@287@@@@201104@406_Madrid@.jpg
406,madrid,439373.44,4472533.23,@0439373.44@4472533.23@30@T@040.40120@-003.71444@m71qpW19KHuIXji07e-2ew@@282@@@@201310@406_Madrid@.jpg
406,madrid,439373.81,4472531.57,@0439373.81@4472531.57@30@T@040.40118@-003.71443@hR80jlS6ErhZhu9xxbyYLw@@296@@@@201705@406_Madrid@.jpg
406,madrid,439373.84,4472526.48,@0439373.84@4472526.48@30@T@040.40114@-003.71443@w-K3NoQtiiIu8rW2hJYp0Q@@295@@@@201402@406_Madrid@.jpg
232,madrid,439373.94,4472174.78,@0439373.94@4472174.78@30@T@040.39797@-003.71440@m9Cawj_bRLIp6KGVcuNwRQ@@072@@@@201505@232_Madrid@.jpg
406,madrid,439374.71,4472532.31,@0439374.71@4472532.31@30@T@040.40119@-003.71442@A0aC6t4mBosvwHCl-wTmpw@@295@@@@201504@406_Madrid@.jpg
406,madrid,439374.81,4472533.17,@0439374.81@4472533.17@30@T@040.40120@-003.71442@K59RIZ3Y_n8CTDLkRMcrYQ@@295@@@@200809@406_Madrid@.jpg
116,madrid,439376.48,4471975.17,@0439376.48@4471975.17@30@T@040.39617@-003.71435@Cg1NGaaC924fU2e7A1NNLQ@@244@@@@200806@116_Madrid@.jpg
1915,madrid,439376.94,4475432.98,@0439376.94@4475432.98@30@T@040.42732@-003.71467@QggpRYZIcJW6SHwhd1ZqwQ@@336@@@@201807@1915_Madrid@.jpg
1915,madrid,439377.16,4475433.24,@0439377.16@4475433.24@30@T@040.42732@-003.71467@nJF3VotPW5WQw0m7z-DKNw@@322@@@@201402@1915_Madrid@.jpg
1915,madrid,439377.18,4475433.91,@0439377.18@4475433.91@30@T@040.42733@-003.71467@xO291Ua5oZ5Jt8q_hhbzog@@337@@@@201310@1915_Madrid@.jpg
754,madrid,439377.19,4473190.09,@0439377.19@4473190.09@30@T@040.40711@-003.71446@jt7i06gr8KAmck6ltLPQZg@@089@@@@200805@754_Madrid@.jpg
116,madrid,439377.36,4471974.92,@0439377.36@4471974.92@30@T@040.39617@-003.71434@r1VWOLhouKJciagu-eg9Vw@@229@@@@201310@116_Madrid@.jpg
754,madrid,439377.5,4473190.63,@0439377.50@4473190.63@30@T@040.40712@-003.71445@PxTiRVMqbCwqh6qBo5dTEA@@087@@@@201206@754_Madrid@.jpg
1915,madrid,439377.59,4475433.71,@0439377.59@4475433.71@30@T@040.42733@-003.71467@Mng8sVv2YjWC7-8x_KseDw@@332@@@@201706@1915_Madrid@.jpg
116,madrid,439377.64,4471975.59,@0439377.64@4471975.59@30@T@040.39617@-003.71434@tzqpIOJPcQoGYBHvWQwmPw@@220@@@@201205@116_Madrid@.jpg
116,madrid,439377.91,4471974.65,@0439377.91@4471974.65@30@T@040.39617@-003.71433@knS9z4k5vkbrMMM3JV04JA@@239@@@@201402@116_Madrid@.jpg
754,madrid,439378.15,4473190.18,@0439378.15@4473190.18@30@T@040.40712@-003.71445@glrQBzWYp4eJUR6w0ccZzg@@098@@@@201805@754_Madrid@.jpg
754,madrid,439378.31,4473188.42,@0439378.31@4473188.42@30@T@040.40710@-003.71444@T8kn6gL5DHAVSAh7ZzwETA@@095@@@@201402@754_Madrid@.jpg
1915,madrid,439378.32,4475434.78,@0439378.32@4475434.78@30@T@040.42734@-003.71466@wYZHb-sdXtLO_zxxqjvaJQ@@329@@@@201404@1915_Madrid@.jpg
116,madrid,439378.74,4471975.17,@0439378.74@4471975.17@30@T@040.39617@-003.71432@NqUgOIPijwGM-NaYvxnVaQ@@246@@@@201905@116_Madrid@.jpg
812,madrid,439379.06,4473292.96,@0439379.06@4473292.96@30@T@040.40804@-003.71445@ThtGno7X2i-w91atFqN-Tg@@008@@@@201403@812_Madrid@.jpg
754,madrid,439379.44,4473187.2,@0439379.44@4473187.20@30@T@040.40709@-003.71443@wYTkOKLoY2wj2RrZ5CA6Ng@@276@@@@201605@754_Madrid@.jpg
1915,madrid,439379.6,4475436.04,@0439379.60@4475436.04@30@T@040.42735@-003.71464@r1VJdvbwV7DbJtm7MO5RKw@@335@@@@201505@1915_Madrid@.jpg
812,madrid,439379.61,4473292.56,@0439379.61@4473292.56@30@T@040.40804@-003.71444@IiFXc5Us7GRxRgGOetM7sw@@359@@@@201506@812_Madrid@.jpg
812,madrid,439379.75,4473292.5,@0439379.75@4473292.50@30@T@040.40804@-003.71444@Ri7qShkyZqPqFqOjP2IDBA@@013@@@@201310@812_Madrid@.jpg
116,madrid,439379.79,4471975.56,@0439379.79@4471975.56@30@T@040.39617@-003.71431@Tu_fsPu27mWlTpJOjFbYNQ@@236@@@@201706@116_Madrid@.jpg
116,madrid,439380.05,4471975.76,@0439380.05@4471975.76@30@T@040.39618@-003.71431@gvvECtobIsgVfP0TKBIEpQ@@226@@@@201505@116_Madrid@.jpg
1915,madrid,439380.09,4475436.93,@0439380.09@4475436.93@30@T@040.42736@-003.71464@XPneBauknnu9renOn8kbMw@@332@@@@200805@1915_Madrid@.jpg
1915,madrid,439380.17,4475436.41,@0439380.17@4475436.41@30@T@040.42735@-003.71464@N5XBKAAFl_ymdH40KSXChw@@338@@@@201905@1915_Madrid@.jpg
116,madrid,439380.37,4471975.78,@0439380.37@4471975.78@30@T@040.39618@-003.71430@7Pan4cWOwuB4cv_7ZgGdCA@@235@@@@201807@116_Madrid@.jpg
754,madrid,439380.4,4473187.95,@0439380.40@4473187.95@30@T@040.40710@-003.71442@f1D3HJRIn_CNIlg5zDFWkQ@@096@@@@201905@754_Madrid@.jpg
812,madrid,439380.51,4473292.28,@0439380.51@4473292.28@30@T@040.40804@-003.71443@uiURNSWptvIV5WGMYzJOgg@@015@@@@201205@812_Madrid@.jpg
1915,madrid,439381.01,4475437.61,@0439381.01@4475437.61@30@T@040.42736@-003.71463@h7Xqdku7IcdIfRoVMZCmqg@@347@@@@201604@1915_Madrid@.jpg
116,madrid,439381.31,4471975.55,@0439381.31@4471975.55@30@T@040.39617@-003.71429@vLYL7o4BS8n2dvNtR2aYUw@@239@@@@201604@116_Madrid@.jpg
812,madrid,439381.52,4473291.04,@0439381.52@4473291.04@30@T@040.40802@-003.71442@FGCE8C-OQ_RqbobdNxLBkA@@006@@@@200805@812_Madrid@.jpg
1218,madrid,439385.33,4474079.8,@0439385.33@4474079.80@30@T@040.41513@-003.71445@RhnKwbalfx1o1Z6p5nJsKw@@104@@@@201805@1218_Madrid@.jpg
1218,madrid,439385.56,4474079.13,@0439385.56@4474079.13@30@T@040.41512@-003.71444@qV72pjebQYy6ME5PaMDWlw@@092@@@@201605@1218_Madrid@.jpg
1044,madrid,439386.66,4473718.28,@0439386.66@4473718.28@30@T@040.41187@-003.71440@aFonD3rF_6aNXC3RSpK_zw@@007@@@@201605@1044_Madrid@.jpg
1044,madrid,439386.94,4473718.15,@0439386.94@4473718.15@30@T@040.41187@-003.71439@BWIOczOEO2dr-cluTNhREQ@@018@@@@201709@1044_Madrid@.jpg
1044,madrid,439387.23,4473718.35,@0439387.23@4473718.35@30@T@040.41187@-003.71439@gUDOOg7R5J4NYPKlQRMmnA@@010@@@@201310@1044_Madrid@.jpg
638,madrid,439387.47,4472980.62,@0439387.47@4472980.62@30@T@040.40523@-003.71432@_3qZRC5Y7GLn0mr-aSR3AQ@@093@@@@200807@638_Madrid@.jpg
1218,madrid,439387.79,4474079.27,@0439387.79@4474079.27@30@T@040.41513@-003.71442@nnXc6nhE_t9bAJ2ka0KvXw@@103@@@@201709@1218_Madrid@.jpg
1044,madrid,439387.84,4473718.32,@0439387.84@4473718.32@30@T@040.41187@-003.71438@OqAQGbUWwcDIzep-jJ9OjQ@@006@@@@201104@1044_Madrid@.jpg
1044,madrid,439387.93,4473718.49,@0439387.93@4473718.49@30@T@040.41188@-003.71438@Bt04wnv6NtLpCwfW1OJd-A@@015@@@@200805@1044_Madrid@.jpg
1044,madrid,439387.95,4473718.38,@0439387.95@4473718.38@30@T@040.41187@-003.71438@OLLkyZHNr8_z5cqv62GujQ@@007@@@@201402@1044_Madrid@.jpg
1044,madrid,439388.02,4473717.77,@0439388.02@4473717.77@30@T@040.41187@-003.71438@Juy6lm7B6vIxTbrzE29g8g@@022@@@@201908@1044_Madrid@.jpg
1044,madrid,439388.19,4473718.25,@0439388.19@4473718.25@30@T@040.41187@-003.71438@MGs2Pe7YnWRwb0LF5zMr_w@@026@@@@201808@1044_Madrid@.jpg
1044,madrid,439388.2,4473717.72,@0439388.20@4473717.72@30@T@040.41187@-003.71438@IRdfedlpoqrTJqTz3kogow@@005@@@@201805@1044_Madrid@.jpg
1218,madrid,439388.51,4474079.38,@0439388.51@4474079.38@30@T@040.41513@-003.71441@LRWlJQUe2fulMXTSMg8KyQ@@110@@@@201402@1218_Madrid@.jpg
638,madrid,439388.87,4472979.58,@0439388.87@4472979.58@30@T@040.40522@-003.71430@2s2Z27yPvUsDigDsyfpKdQ@@102@@@@201605@638_Madrid@.jpg
638,madrid,439388.96,4472979.25,@0439388.96@4472979.25@30@T@040.40522@-003.71430@-yqEyGRMhvzHCPSV6By3hA@@097@@@@201310@638_Madrid@.jpg
1218,madrid,439389.11,4474078.59,@0439389.11@4474078.59@30@T@040.41512@-003.71440@2hCN9icIv2q0Zn9Z6xFfwA@@099@@@@200805@1218_Madrid@.jpg
1044,madrid,439389.18,4473718.5,@0439389.18@4473718.50@30@T@040.41188@-003.71437@3qfNkhMvhkYj6sJ2u78lwA@@019@@@@201505@1044_Madrid@.jpg
638,madrid,439389.26,4472979.44,@0439389.26@4472979.44@30@T@040.40522@-003.71429@Xc5UgiBL563aZ2MorThtZA@@098@@@@200805@638_Madrid@.jpg
1218,madrid,439389.35,4474078.86,@0439389.35@4474078.86@30@T@040.41512@-003.71440@5qYWjUD3qMapiOmXOvewFg@@110@@@@201908@1218_Madrid@.jpg
638,madrid,439389.48,4472979.15,@0439389.48@4472979.15@30@T@040.40521@-003.71429@qCGBwNhmpVAOd5X2IVKevA@@101@@@@201808@638_Madrid@.jpg
1044,madrid,439389.87,4473717.98,@0439389.87@4473717.98@30@T@040.41187@-003.71436@LnENmEOg5z3t59A0xqv9zg@@006@@@@201206@1044_Madrid@.jpg
638,madrid,439390.5,4472978.36,@0439390.50@4472978.36@30@T@040.40521@-003.71428@lmBmZI8QkCqMAyMFQbhygg@@100@@@@201402@638_Madrid@.jpg
1972,madrid,439390.88,4475521.87,@0439390.88@4475521.87@30@T@040.42812@-003.71452@mYTlL6dAo1nd28Vf6iOdtg@@031@@@@201310@1972_Madrid@.jpg
638,madrid,439391.06,4472977.84,@0439391.06@4472977.84@30@T@040.40520@-003.71427@55eVu4Z3WVzIY1EzDUPQbg@@101@@@@201709@638_Madrid@.jpg
638,madrid,439391.21,4472978.55,@0439391.21@4472978.55@30@T@040.40521@-003.71427@L9klblG6cttlU-ZFanAaWA@@092@@@@201905@638_Madrid@.jpg
1972,madrid,439391.67,4475520.42,@0439391.67@4475520.42@30@T@040.42811@-003.71451@D5hvLEWvCgPqsV_g8EE84A@@049@@@@201606@1972_Madrid@.jpg
1972,madrid,439392.26,4475518.93,@0439392.26@4475518.93@30@T@040.42809@-003.71450@tUGDIljBIkYD1hi8pj_t_w@@052@@@@201810@1972_Madrid@.jpg
1218,madrid,439392.39,4474078.83,@0439392.39@4474078.83@30@T@040.41512@-003.71436@K3IBhBPSq0d-e2qXPW0h4A@@103@@@@201808@1218_Madrid@.jpg
1972,madrid,439392.45,4475518.57,@0439392.45@4475518.57@30@T@040.42809@-003.71450@Glgrf_HlEQjVSIIPwMgV1A@@026@@@@201905@1972_Madrid@.jpg
638,madrid,439392.48,4472977.83,@0439392.48@4472977.83@30@T@040.40520@-003.71426@dHhJcBJETbD10j4a0ewZ9g@@093@@@@201504@638_Madrid@.jpg
1972,madrid,439392.58,4475518.24,@0439392.58@4475518.24@30@T@040.42809@-003.71450@RrbKQwWiSAS3FkZSGFmmBg@@042@@@@201404@1972_Madrid@.jpg
1972,madrid,439392.63,4475518.46,@0439392.63@4475518.46@30@T@040.42809@-003.71450@CIngPZ8xLAEdCxJ3mU_ZKg@@052@@@@201507@1972_Madrid@.jpg
1972,madrid,439393.38,4475517.51,@0439393.38@4475517.51@30@T@040.42808@-003.71449@F2D5ksTWpbC0Hn0XNJqydg@@034@@@@200805@1972_Madrid@.jpg
1972,madrid,439393.58,4475516.97,@0439393.58@4475516.97@30@T@040.42808@-003.71449@Li_XrWSE9EyPpfOEiCo_ew@@030@@@@201506@1972_Madrid@.jpg
1972,madrid,439394.83,4475514.93,@0439394.83@4475514.93@30@T@040.42806@-003.71447@-P8FeKwZJ8MuP-vGS58DSA@@039@@@@201807@1972_Madrid@.jpg
1566,madrid,439395.73,4474749.03,@0439395.73@4474749.03@30@T@040.42116@-003.71439@0GfoJbjbwQij6-nvDOZKFQ@@296@@@@201402@1566_Madrid@.jpg
870,madrid,439396.79,4473397.86,@0439396.79@4473397.86@30@T@040.40899@-003.71425@Mjs4iWb9L5INlO1WFBG4HA@@335@@@@201805@870_Madrid@.jpg
1566,madrid,439397.03,4474752.75,@0439397.03@4474752.75@30@T@040.42119@-003.71437@qB4OWva--FUkNp8IDuSd_w@@295@@@@201105@1566_Madrid@.jpg
1682,madrid,439397.29,4474969.16,@0439397.29@4474969.16@30@T@040.42314@-003.71439@myqJmMsAqMKcTSdktlPkZw@@144@@@@201310@1682_Madrid@.jpg
1682,madrid,439397.35,4474974.46,@0439397.35@4474974.46@30@T@040.42319@-003.71439@cN3HDty-8NHxsxhDjzf5wQ@@148@@@@201606@1682_Madrid@.jpg
870,madrid,439397.85,4473398.31,@0439397.85@4473398.31@30@T@040.40899@-003.71423@YOhhp0ps-nzf1EDVxrhNzA@@330@@@@201605@870_Madrid@.jpg
1682,madrid,439398.25,4474973.07,@0439398.25@4474973.07@30@T@040.42318@-003.71438@8BnnNkam_oQVtyPlUKRFwQ@@144@@@@201807@1682_Madrid@.jpg
870,madrid,439398.32,4473398.66,@0439398.32@4473398.66@30@T@040.40899@-003.71423@h0_wNlWkUyQy5AaRpDkCgw@@329@@@@201403@870_Madrid@.jpg
1566,madrid,439398.37,4474751.29,@0439398.37@4474751.29@30@T@040.42118@-003.71436@h-7FdZh0-NJEibmU7oRo5Q@@288@@@@201309@1566_Madrid@.jpg
986,madrid,439398.39,4473650.51,@0439398.39@4473650.51@30@T@040.41126@-003.71425@wr_8hAtc4TRd2bHDbQQ4Pg@@022@@@@201205@986_Madrid@.jpg
1566,madrid,439398.7,4474751.88,@0439398.70@4474751.88@30@T@040.42119@-003.71435@1Gk5wIBbvdymWqpZ7fbDyA@@288@@@@201404@1566_Madrid@.jpg
1682,madrid,439398.7,4474971.43,@0439398.70@4474971.43@30@T@040.42316@-003.71437@sb0VlAAs95d7InN8RoG00g@@149@@@@201908@1682_Madrid@.jpg
1682,madrid,439398.82,4474972.09,@0439398.82@4474972.09@30@T@040.42317@-003.71437@I1Sxod478cDtWZr-fjOtug@@128@@@@201206@1682_Madrid@.jpg
1682,madrid,439398.86,4474969.26,@0439398.86@4474969.26@30@T@040.42314@-003.71437@yfKmjb9czG7g4LpN9K7eGw@@137@@@@201805@1682_Madrid@.jpg
986,madrid,439398.96,4473648.98,@0439398.96@4473648.98@30@T@040.41125@-003.71424@w57SyhM-ZFkSvaQykIarLQ@@016@@@@201605@986_Madrid@.jpg
1682,madrid,439398.97,4474967.85,@0439398.97@4474967.85@30@T@040.42313@-003.71437@3heEpADJVtZRqFVKRbxB3Q@@153@@@@201706@1682_Madrid@.jpg
1566,madrid,439399.02,4474751.35,@0439399.02@4474751.35@30@T@040.42118@-003.71435@Tvk3LoXW6EbAz0_6zg-9OQ@@292@@@@201807@1566_Madrid@.jpg
1682,madrid,439399.04,4474971.93,@0439399.04@4474971.93@30@T@040.42317@-003.71437@Cmxgjye0PrHXdRqIgG5PAQ@@130@@@@201404@1682_Madrid@.jpg
1566,madrid,439399.35,4474751.61,@0439399.35@4474751.61@30@T@040.42118@-003.71434@IBlNb_pvKZaVor42ovL4lQ@@299@@@@201908@1566_Madrid@.jpg
1682,madrid,439399.36,4474969.39,@0439399.36@4474969.39@30@T@040.42314@-003.71437@4wdjrFUFUqWSL2sIAOPN6Q@@157@@@@201505@1682_Madrid@.jpg
1682,madrid,439399.47,4474969.87,@0439399.47@4474969.87@30@T@040.42315@-003.71436@JGmkpA2go7fHt7Q78kINZQ@@145@@@@200805@1682_Madrid@.jpg
1682,madrid,439399.54,4474970.29,@0439399.54@4474970.29@30@T@040.42315@-003.71436@ZxtgKoPflPMnnmG6MwWH-Q@@141@@@@201905@1682_Madrid@.jpg
986,madrid,439399.61,4473648.14,@0439399.61@4473648.14@30@T@040.41124@-003.71424@X_8d53K1Xo1NwyW2ET35Hw@@012@@@@201310@986_Madrid@.jpg
1682,madrid,439399.74,4474970.73,@0439399.74@4474970.73@30@T@040.42316@-003.71436@YSCVQly5r6KjDieNp5Rd_g@@135@@@@200808@1682_Madrid@.jpg
986,madrid,439399.82,4473647.5,@0439399.82@4473647.50@30@T@040.41124@-003.71423@YWutUjFGdyewisnkUgQvig@@023@@@@201908@986_Madrid@.jpg
870,madrid,439399.99,4473399.63,@0439399.99@4473399.63@30@T@040.40900@-003.71421@P8UifVUuzGBTIJtLMv9gMQ@@328@@@@200805@870_Madrid@.jpg
870,madrid,439400.37,4473399.81,@0439400.37@4473399.81@30@T@040.40901@-003.71420@r79u6Jfux5kfQDNRMsxBeA@@326@@@@201310@870_Madrid@.jpg
522,madrid,439400.5,4472794.83,@0439400.50@4472794.83@30@T@040.40356@-003.71414@q9tY-3P4mjam9N-Pp7h0jA@@158@@@@201709@522_Madrid@.jpg
1682,madrid,439400.54,4474970.31,@0439400.54@4474970.31@30@T@040.42315@-003.71435@wU30c-CVJrCrQM698Sau-w@@147@@@@201402@1682_Madrid@.jpg
522,madrid,439400.58,4472796.46,@0439400.58@4472796.46@30@T@040.40357@-003.71414@-nQxv4pVzWIiO9O0XMWsnQ@@166@@@@201310@522_Madrid@.jpg
986,madrid,439400.65,4473645.96,@0439400.65@4473645.96@30@T@040.41122@-003.71422@3ja4lqDrWbz6XFJiXF1_BA@@011@@@@201403@986_Madrid@.jpg
870,madrid,439400.85,4473400.12,@0439400.85@4473400.12@30@T@040.40901@-003.71420@aDvxYg-8QYtdnOJJcIEVFw@@330@@@@201908@870_Madrid@.jpg
870,madrid,439400.95,4473400.29,@0439400.95@4473400.29@30@T@040.40901@-003.71420@lxVU7LVQamdPqKmsN2HapA@@329@@@@201205@870_Madrid@.jpg
986,madrid,439401.16,4473644.8,@0439401.16@4473644.80@30@T@040.41121@-003.71422@G5v92mBLkn2YLbi79atFig@@024@@@@201709@986_Madrid@.jpg
522,madrid,439401.18,4472796.56,@0439401.18@4472796.56@30@T@040.40357@-003.71414@euJ9NJi-yuMhungP-mUokw@@158@@@@201808@522_Madrid@.jpg
986,madrid,439401.25,4473644.71,@0439401.25@4473644.71@30@T@040.41121@-003.71422@9y9y_qrGhnHZuXghPEtxtQ@@025@@@@201104@986_Madrid@.jpg
986,madrid,439401.28,4473644.36,@0439401.28@4473644.36@30@T@040.41121@-003.71422@UWjg_Mwa2jlvPD4AEnrttg@@005@@@@200805@986_Madrid@.jpg
986,madrid,439401.66,4473643.47,@0439401.66@4473643.47@30@T@040.41120@-003.71421@fW6-YI2Xte2PWjkqGpcfww@@009@@@@201506@986_Madrid@.jpg
522,madrid,439401.8,4472795.54,@0439401.80@4472795.54@30@T@040.40356@-003.71413@E2lpDnk1izBfkPI7UAExRQ@@165@@@@200805@522_Madrid@.jpg
870,madrid,439401.91,4473400.66,@0439401.91@4473400.66@30@T@040.40901@-003.71419@xu68xvgqzdfpfLvOBy-D5g@@325@@@@201709@870_Madrid@.jpg
522,madrid,439403.54,4472794.13,@0439403.54@4472794.13@30@T@040.40355@-003.71411@dRVi4RynRSt6_5kaGWznBw@@166@@@@201905@522_Madrid@.jpg
522,madrid,439403.56,4472795.12,@0439403.56@4472795.12@30@T@040.40356@-003.71411@M3JxNw9arcjIadO4mK6Y0Q@@159@@@@201605@522_Madrid@.jpg
870,madrid,439404.44,4473402.13,@0439404.44@4473402.13@30@T@040.40903@-003.71416@Oi9dv6V755-F7v6hIMhBmg@@329@@@@201506@870_Madrid@.jpg
522,madrid,439405.0,4472795.08,@0439405.00@4472795.08@30@T@040.40356@-003.71409@oSeTKGCyMCXrIv2ThqbGTA@@170@@@@201402@522_Madrid@.jpg
522,madrid,439406.83,4472794.5,@0439406.83@4472794.50@30@T@040.40355@-003.71407@Oef9Kx3QyyXqEDZPHkldTg@@150@@@@201506@522_Madrid@.jpg
1740,madrid,439407.04,4475082.72,@0439407.04@4475082.72@30@T@040.42417@-003.71429@WT2IyK-hlW807MgtCn65MQ@@299@@@@201402@1740_Madrid@.jpg
1740,madrid,439407.15,4475082.33,@0439407.15@4475082.33@30@T@040.42416@-003.71428@ODbYmudPMLCc1g5V3PJGpQ@@289@@@@201807@1740_Madrid@.jpg
1740,madrid,439407.35,4475082.48,@0439407.35@4475082.48@30@T@040.42416@-003.71428@b3JZbsdYKnQKDMimbmCFUg@@292@@@@201404@1740_Madrid@.jpg
1740,madrid,439407.61,4475081.98,@0439407.61@4475081.98@30@T@040.42416@-003.71428@1MwO-GISh9WEru_IX1KOKg@@288@@@@201506@1740_Madrid@.jpg
1740,madrid,439407.74,4475081.45,@0439407.74@4475081.45@30@T@040.42415@-003.71428@LQIY7GuLRiZjcQfmGLGavQ@@289@@@@201606@1740_Madrid@.jpg
1740,madrid,439408.81,4475079.82,@0439408.81@4475079.82@30@T@040.42414@-003.71426@UNeD2kygaekm-5GqFodULw@@298@@@@200805@1740_Madrid@.jpg
1740,madrid,439408.86,4475078.63,@0439408.86@4475078.63@30@T@040.42413@-003.71426@HB2WHtfViNSNFDB0rGSVnQ@@300@@@@201206@1740_Madrid@.jpg
1740,madrid,439408.89,4475079.78,@0439408.89@4475079.78@30@T@040.42414@-003.71426@3Xc3WEYlOnPtR7gsEROIwA@@286@@@@201706@1740_Madrid@.jpg
1740,madrid,439409.13,4475079.3,@0439409.13@4475079.30@30@T@040.42414@-003.71426@7ib8v8JIMQMonOEkXk9wrw@@295@@@@201905@1740_Madrid@.jpg
1740,madrid,439409.46,4475079.15,@0439409.46@4475079.15@30@T@040.42413@-003.71426@pklm12YPQuibWyeyp9RKGA@@285@@@@201310@1740_Madrid@.jpg
