place_id,class_name,UTMx,UTMy,filename
546,minneapolis,476362.64,4976806.07,@0476362.64@4976806.07@15@T@044.94429@-093.29961@Hj0MajkBl9dhqlVhQvo6HQ@@145@@@@201905@546_Minneapolis@.jpg
546,minneapolis,476362.93,4976807.32,@0476362.93@4976807.32@15@T@044.94430@-093.29961@X-h89-oau2XAOB3TD-YnTw@@314@@@@201611@546_Minneapolis@.jpg
546,minneapolis,476362.97,4976805.49,@0476362.97@4976805.49@15@T@044.94429@-093.29961@igxbGfPMPuhYzvFnS7H2Mw@@139@@@@201109@546_Minneapolis@.jpg
364,minneapolis,476363.26,4976582.23,@0476363.26@4976582.23@15@T@044.94228@-093.29959@3AlW0yeZsWMuOo3D9jtMGQ@@331@@@@200707@364_Minneapolis@.jpg
546,minneapolis,476363.52,4976808.32,@0476363.52@4976808.32@15@T@044.94431@-093.29960@59qkneGfbn9PV7aJn4WD_Q@@314@@@@201408@546_Minneapolis@.jpg
637,minneapolis,476363.66,4976913.5,@0476363.66@4976913.50@15@T@044.94526@-093.29961@4U1uHlKNv-u0RX-yXX04FQ@@257@@@@201611@637_Minneapolis@.jpg
546,minneapolis,476363.76,4976808.83,@0476363.76@4976808.83@15@T@044.94432@-093.29960@Oa5Jk3shGbMjvzRZqNulAg@@328@@@@201410@546_Minneapolis@.jpg
546,minneapolis,476363.86,4976809.14,@0476363.86@4976809.14@15@T@044.94432@-093.29960@3wMUOwXVMX6dwEJapLmDVQ@@316@@@@201708@546_Minneapolis@.jpg
637,minneapolis,476364.02,4976913.26,@0476364.02@4976913.26@15@T@044.94526@-093.29960@yehU3qwD03zEPxkYgwOieQ@@089@@@@201905@637_Minneapolis@.jpg
455,minneapolis,476364.03,4976696.37,@0476364.03@4976696.37@15@T@044.94330@-093.29959@9-pXUagfmemoWmXq5dR-oQ@@193@@@@200707@455_Minneapolis@.jpg
637,minneapolis,476364.66,4976912.29,@0476364.66@4976912.29@15@T@044.94525@-093.29959@m8K3jJ6AkVIGDd6L4QyxvQ@@247@@@@201410@637_Minneapolis@.jpg
637,minneapolis,476364.84,4976911.23,@0476364.84@4976911.23@15@T@044.94524@-093.29959@xunk_Hdm27n1r3LMnQi4PQ@@270@@@@201408@637_Minneapolis@.jpg
819,minneapolis,476364.85,4977133.29,@0476364.85@4977133.29@15@T@044.94724@-093.29960@X40BtPwgqJczEcI1QXGarA@@098@@@@201609@819_Minneapolis@.jpg
637,minneapolis,476364.94,4976915.42,@0476364.94@4976915.42@15@T@044.94528@-093.29959@tVkmUmO2Z5P9OWEsi2vWOg@@263@@@@201609@637_Minneapolis@.jpg
637,minneapolis,476364.99,4976912.19,@0476364.99@4976912.19@15@T@044.94525@-093.29959@0a2yYPgtIb866tQQL3Hxfg@@071@@@@200707@637_Minneapolis@.jpg
637,minneapolis,476365.38,4976917.21,@0476365.38@4976917.21@15@T@044.94529@-093.29958@-ARM-Evl0aq65Mvz8gcaSg@@267@@@@201109@637_Minneapolis@.jpg
819,minneapolis,476365.54,4977140.08,@0476365.54@4977140.08@15@T@044.94730@-093.29959@QSX3EwibLjdS1hIypbcZEQ@@097@@@@201708@819_Minneapolis@.jpg
546,minneapolis,476365.78,4976807.41,@0476365.78@4976807.41@15@T@044.94430@-093.29957@QrG0G1JFMAFK8eggc-ZXRQ@@141@@@@200707@546_Minneapolis@.jpg
819,minneapolis,476366.83,4977137.1,@0476366.83@4977137.10@15@T@044.94727@-093.29958@xk52AyJU058FaUCyoRAPRw@@288@@@@201409@819_Minneapolis@.jpg
819,minneapolis,476367.04,4977137.7,@0476367.04@4977137.70@15@T@044.94728@-093.29957@r6qBbbYTQ8G22XOdqfNLJQ@@104@@@@200707@819_Minneapolis@.jpg
819,minneapolis,476367.28,4977135.89,@0476367.28@4977135.89@15@T@044.94726@-093.29957@tofXPczPLlf41g7rjxZglw@@098@@@@201905@819_Minneapolis@.jpg
819,minneapolis,476367.58,4977138.37,@0476367.58@4977138.37@15@T@044.94728@-093.29957@QxMQi2KRJs0t_kBSoWaOkA@@279@@@@201109@819_Minneapolis@.jpg
2184,minneapolis,476374.73,4978809.11,@0476374.73@4978809.11@15@T@044.96232@-093.29955@2Ho7UlUqEsH3bmAFyLpeDQ@@119@@@@201907@2184_Minneapolis@.jpg
2184,minneapolis,476375.28,4978810.89,@0476375.28@4978810.89@15@T@044.96234@-093.29955@PupU-YKBSslPIa9uqjVDQA@@114@@@@201110@2184_Minneapolis@.jpg
2184,minneapolis,476376.72,4978810.11,@0476376.72@4978810.11@15@T@044.96233@-093.29953@PjkmOb76ZDnwH1UiezsRlQ@@300@@@@201409@2184_Minneapolis@.jpg
2184,minneapolis,476376.97,4978812.0,@0476376.97@4978812.00@15@T@044.96235@-093.29953@gzlR0-5xqjojUOw7Q_Q4Pg@@305@@@@201708@2184_Minneapolis@.jpg
2184,minneapolis,476377.43,4978807.59,@0476377.43@4978807.59@15@T@044.96231@-093.29952@90V-qDZHy79_lC4JMRGTqw@@116@@@@201309@2184_Minneapolis@.jpg
2184,minneapolis,476377.69,4978811.45,@0476377.69@4978811.45@15@T@044.96234@-093.29952@meB3TXBMXETm96AbCUdyIw@@286@@@@201106@2184_Minneapolis@.jpg
2184,minneapolis,476378.61,4978810.25,@0476378.61@4978810.25@15@T@044.96233@-093.29950@BP-8ZZJqibDDfCINCBFyJA@@294@@@@200707@2184_Minneapolis@.jpg
2275,minneapolis,476380.61,4978912.36,@0476380.61@4978912.36@15@T@044.96325@-093.29948@mqZ-jCUygGK8g6xIk_T0ow@@202@@@@201110@2275_Minneapolis@.jpg
2275,minneapolis,476381.44,4978913.18,@0476381.44@4978913.18@15@T@044.96326@-093.29947@_2w2qsWPIrUrqPTiS2wUFA@@195@@@@201907@2275_Minneapolis@.jpg
2275,minneapolis,476381.91,4978910.64,@0476381.91@4978910.64@15@T@044.96324@-093.29947@sMLqJgBhsHjQdcfiznWt3g@@187@@@@201309@2275_Minneapolis@.jpg
2639,minneapolis,476382.26,4979368.48,@0476382.26@4979368.48@15@T@044.96736@-093.29948@lLNw4TWj3rAY8SG3H2tUkg@@332@@@@201905@2639_Minneapolis@.jpg
2275,minneapolis,476382.54,4978915.33,@0476382.54@4978915.33@15@T@044.96328@-093.29946@lD3GqwgS2ekMmOovOQqTNQ@@011@@@@201708@2275_Minneapolis@.jpg
2639,minneapolis,476382.79,4979364.43,@0476382.79@4979364.43@15@T@044.96732@-093.29948@QCStxC7XTxzBndwbOhP74A@@330@@@@201110@2639_Minneapolis@.jpg
2275,minneapolis,476382.98,4978909.87,@0476382.98@4978909.87@15@T@044.96323@-093.29945@yrYjQSzI_4q3p1gbZaB92A@@009@@@@201409@2275_Minneapolis@.jpg
2639,minneapolis,476383.02,4979367.76,@0476383.02@4979367.76@15@T@044.96735@-093.29947@kkTb3cZCA6xOy4xuRIDT_w@@146@@@@201708@2639_Minneapolis@.jpg
2275,minneapolis,476383.56,4978917.26,@0476383.56@4978917.26@15@T@044.96330@-093.29945@B_rWWsRdk_Nv-RXRZS94vw@@013@@@@201905@2275_Minneapolis@.jpg
2639,minneapolis,476383.66,4979365.52,@0476383.66@4979365.52@15@T@044.96733@-093.29947@oq9TlLBz2A_kST_ByRZ9NQ@@153@@@@201409@2639_Minneapolis@.jpg
2639,minneapolis,476383.91,4979364.96,@0476383.91@4979364.96@15@T@044.96733@-093.29946@OluL02soguHfCqfgmNJMPw@@154@@@@200707@2639_Minneapolis@.jpg
2275,minneapolis,476385.45,4978913.06,@0476385.45@4978913.06@15@T@044.96326@-093.29942@Kaa-mNeZQyQSJms3y84k9A@@016@@@@200707@2275_Minneapolis@.jpg
3546,minneapolis,476386.75,4980472.5,@0476386.75@4980472.50@15@T@044.97730@-093.29948@2-lktMSqwwQn6xA6XfeYoQ@@289@@@@201906@3546_Minneapolis@.jpg
3546,minneapolis,476387.04,4980472.67,@0476387.04@4980472.67@15@T@044.97730@-093.29948@ZjzqQOhMd9CB9DhItvFs7w@@309@@@@200907@3546_Minneapolis@.jpg
3640,minneapolis,476387.42,4980589.66,@0476387.42@4980589.66@15@T@044.97835@-093.29948@kPVXwXPN33KoGfpwdi6soA@@354@@@@200907@3640_Minneapolis@.jpg
3546,minneapolis,476387.74,4980474.99,@0476387.74@4980474.99@15@T@044.97732@-093.29947@Sp7v3F9Ain07TnKBsX2nug@@290@@@@201308@3546_Minneapolis@.jpg
3546,minneapolis,476387.75,4980474.26,@0476387.75@4980474.26@15@T@044.97731@-093.29947@spRNk4YYTsjbuHGddeGEJQ@@288@@@@201708@3546_Minneapolis@.jpg
3640,minneapolis,476388.2,4980589.11,@0476388.20@4980589.11@15@T@044.97835@-093.29947@YuHKLv7FVwCtUyv2WqBvyw@@347@@@@201308@3640_Minneapolis@.jpg
3546,minneapolis,476388.29,4980473.71,@0476388.29@4980473.71@15@T@044.97731@-093.29946@qyDzOnQwXxI6oyZ9v19lGw@@119@@@@200708@3546_Minneapolis@.jpg
3735,minneapolis,476388.62,4980690.35,@0476388.62@4980690.35@15@T@044.97926@-093.29947@j0FVPA-_K52LY8G4eVqCyA@@007@@@@200907@3735_Minneapolis@.jpg
4090,minneapolis,476389.42,4981138.63,@0476389.42@4981138.63@15@T@044.98329@-093.29948@aK5nF8dCiVMrt11OxnJd6g@@279@@@@200907@4090_Minneapolis@.jpg
4090,minneapolis,476389.43,4981142.61,@0476389.43@4981142.61@15@T@044.98333@-093.29948@C7Ejkf7ylXJYFOXmKLn4pA@@291@@@@201107@4090_Minneapolis@.jpg
3735,minneapolis,476389.48,4980691.43,@0476389.48@4980691.43@15@T@044.97927@-093.29945@iIjYr3qKGGrrV27gMDF7rg@@358@@@@201906@3735_Minneapolis@.jpg
3735,minneapolis,476389.54,4980688.48,@0476389.54@4980688.48@15@T@044.97924@-093.29945@3SAWCjWS8NreiNBh70UPrQ@@004@@@@201308@3735_Minneapolis@.jpg
3640,minneapolis,476389.65,4980591.51,@0476389.65@4980591.51@15@T@044.97837@-093.29945@V6b7G1Yz4cGKzH_Ei8af_A@@156@@@@201906@3640_Minneapolis@.jpg
4090,minneapolis,476390.23,4981140.16,@0476390.23@4981140.16@15@T@044.98331@-093.29947@NV-Qf7nt9b4quNk15Gkgcw@@275@@@@201905@4090_Minneapolis@.jpg
3735,minneapolis,476390.35,4980688.38,@0476390.35@4980688.38@15@T@044.97924@-093.29944@hEOe4p83FsO8sgusPySLWQ@@180@@@@200708@3735_Minneapolis@.jpg
3819,minneapolis,476390.49,4980813.07,@0476390.49@4980813.07@15@T@044.98036@-093.29945@D3ZyzRDkqhoFWkmxmU5WCw@@094@@@@200907@3819_Minneapolis@.jpg
3640,minneapolis,476390.65,4980588.42,@0476390.65@4980588.42@15@T@044.97834@-093.29944@dcP_WS6EFzkte1U-nfqr-A@@152@@@@200708@3640_Minneapolis@.jpg
3367,minneapolis,476390.76,4980388.39,@0476390.76@4980388.39@15@T@044.97654@-093.29942@aVTG8RVp_afBfGjKuHj0Zw@@189@@@@201308@3367_Minneapolis@.jpg
3367,minneapolis,476390.85,4980391.0,@0476390.85@4980391.00@15@T@044.97656@-093.29942@V45cZiBeDE_T2n6-3D8zhg@@208@@@@200907@3367_Minneapolis@.jpg
3367,minneapolis,476390.95,4980390.08,@0476390.95@4980390.08@15@T@044.97655@-093.29942@2eKf1AAXyrbYzTDwpCmaUQ@@217@@@@201906@3367_Minneapolis@.jpg
1001,minneapolis,476391.48,4977360.3,@0476391.48@4977360.30@15@T@044.94928@-093.29927@nVH2k9oB6Jas6979ccG55g@@061@@@@201210@1001_Minneapolis@.jpg
3819,minneapolis,476391.69,4980814.34,@0476391.69@4980814.34@15@T@044.98037@-093.29943@VfEdpSbHIip7UOnbgxcs5Q@@095@@@@201308@3819_Minneapolis@.jpg
1001,minneapolis,476391.77,4977361.1,@0476391.77@4977361.10@15@T@044.94929@-093.29927@PMJQSvvJBchNsA8bT0BoLA@@067@@@@201308@1001_Minneapolis@.jpg
91,minneapolis,476392.19,4976275.65,@0476392.19@4976275.65@15@T@044.93952@-093.29921@cMGUbyrMStdccPvCUx5HOA@@273@@@@201410@91_Minneapolis@.jpg
3367,minneapolis,476392.2,4980387.75,@0476392.20@4980387.75@15@T@044.97653@-093.29941@_ptkphmXCNU_Xnb46cqr1g@@164@@@@200708@3367_Minneapolis@.jpg
4090,minneapolis,476393.22,4981141.37,@0476393.22@4981141.37@15@T@044.98332@-093.29943@nVYLFcvqgtNnCrVxG1WDBg@@104@@@@201708@4090_Minneapolis@.jpg
4090,minneapolis,476393.23,4981139.31,@0476393.23@4981139.31@15@T@044.98330@-093.29943@9Mk4WXikp-lK7kR6zXkRlw@@105@@@@200708@4090_Minneapolis@.jpg
91,minneapolis,476393.27,4976275.51,@0476393.27@4976275.51@15@T@044.93952@-093.29920@ea_7DtPq_xF9hd4IpHMw4A@@273@@@@201108@91_Minneapolis@.jpg
1001,minneapolis,476393.37,4977360.29,@0476393.37@4977360.29@15@T@044.94928@-093.29925@RvGlvKKfFiIXtIQyowq2CQ@@058@@@@201209@1001_Minneapolis@.jpg
5006,minneapolis,476393.7,4982250.16,@0476393.70@4982250.16@15@T@044.99330@-093.29947@i5CbvSLZLnd-Z5oNqJviYA@@295@@@@201906@5006_Minneapolis@.jpg
3819,minneapolis,476393.94,4980817.45,@0476393.94@4980817.45@15@T@044.98040@-093.29940@32wsDM2OLWc1z2SyalIBzw@@084@@@@201810@3819_Minneapolis@.jpg
728,minneapolis,476393.96,4977059.88,@0476393.96@4977059.88@15@T@044.94658@-093.29923@Db6zhxkothjHAYwX2n97SA@@187@@@@200707@728_Minneapolis@.jpg
5006,minneapolis,476394.07,4982249.22,@0476394.07@4982249.22@15@T@044.99329@-093.29947@KOiiYyvJUCI4YGPd2O5e_A@@284@@@@201610@5006_Minneapolis@.jpg
5006,minneapolis,476394.18,4982252.61,@0476394.18@4982252.61@15@T@044.99332@-093.29947@KUz0CkSfN45cX8xEOS6t7g@@283@@@@200907@5006_Minneapolis@.jpg
1001,minneapolis,476394.29,4977357.21,@0476394.29@4977357.21@15@T@044.94925@-093.29924@usZkTjeyfLGf8SXgL1g4cw@@055@@@@201905@1001_Minneapolis@.jpg
91,minneapolis,476394.42,4976276.14,@0476394.42@4976276.14@15@T@044.93952@-093.29919@gnnWLk4HqUj2uTg1SPs08g@@095@@@@201408@91_Minneapolis@.jpg
3819,minneapolis,476394.49,4980812.3,@0476394.49@4980812.30@15@T@044.98036@-093.29940@f_IyKGyBy2Dvjhcd4l1I2g@@257@@@@201106@3819_Minneapolis@.jpg
728,minneapolis,476394.8,4977059.19,@0476394.80@4977059.19@15@T@044.94657@-093.29922@lAeJMrQqsxznnFqbqwk4ag@@181@@@@201409@728_Minneapolis@.jpg
273,minneapolis,476394.91,4976477.87,@0476394.91@4976477.87@15@T@044.94134@-093.29919@R4DMAT4AFZca1EUWAk2f8A@@348@@@@201109@273_Minneapolis@.jpg
91,minneapolis,476394.97,4976276.04,@0476394.97@4976276.04@15@T@044.93952@-093.29918@zTXjo4c8hA547LIIzvWWLw@@276@@@@201905@91_Minneapolis@.jpg
3819,minneapolis,476395.4,4980813.27,@0476395.40@4980813.27@15@T@044.98036@-093.29939@6YbKTXsVB3eg99LhmXL43A@@267@@@@201906@3819_Minneapolis@.jpg
1274,minneapolis,476395.58,4977681.56,@0476395.58@4977681.56@15@T@044.95217@-093.29924@PMiA6tWVgyEL0_-heaIeSQ@@100@@@@201310@1274_Minneapolis@.jpg
728,minneapolis,476395.84,4977058.87,@0476395.84@4977058.87@15@T@044.94657@-093.29920@FKCWebCZcAx2hG0iesUpkA@@168@@@@201905@728_Minneapolis@.jpg
5006,minneapolis,476395.9,4982246.58,@0476395.90@4982246.58@15@T@044.99327@-093.29945@_h2haUFkMHRXdcLjHFYfMA@@112@@@@201106@5006_Minneapolis@.jpg
5006,minneapolis,476396.1,4982252.16,@0476396.10@4982252.16@15@T@044.99332@-093.29944@GwhXxuzKjO1x_ZXUIWd5Fw@@117@@@@201308@5006_Minneapolis@.jpg
5006,minneapolis,476396.57,4982250.39,@0476396.57@4982250.39@15@T@044.99330@-093.29944@caKLaEQYsUaAgLLjZ9GgbA@@107@@@@200809@5006_Minneapolis@.jpg
728,minneapolis,476396.79,4977058.81,@0476396.79@4977058.81@15@T@044.94657@-093.29919@L8JH3o9YOmXDHbLbIO6ieA@@170@@@@201609@728_Minneapolis@.jpg
728,minneapolis,476397.2,4977059.13,@0476397.20@4977059.13@15@T@044.94657@-093.29919@RmDTm6zvRMc1F1BUPmAanw@@177@@@@201310@728_Minneapolis@.jpg
1274,minneapolis,476397.28,4977678.43,@0476397.28@4977678.43@15@T@044.95214@-093.29921@sHxWHVo3BixqT-eV04UjGg@@274@@@@201907@1274_Minneapolis@.jpg
1001,minneapolis,476397.74,4977357.84,@0476397.74@4977357.84@15@T@044.94926@-093.29919@IKj0WjxtOuoG1_cBL8grgg@@059@@@@201106@1001_Minneapolis@.jpg
1274,minneapolis,476398.04,4977678.51,@0476398.04@4977678.51@15@T@044.95215@-093.29921@gdBjhf2EMrjv2Pm7y_p3lw@@109@@@@201109@1274_Minneapolis@.jpg
1001,minneapolis,476398.54,4977357.12,@0476398.54@4977357.12@15@T@044.94925@-093.29918@nA5eQhzxhoniNk-7cvrKTw@@065@@@@201108@1001_Minneapolis@.jpg
91,minneapolis,476399.07,4976276.25,@0476399.07@4976276.25@15@T@044.93952@-093.29913@JLLHUbpPmdS1dQE1qiBSew@@273@@@@201708@91_Minneapolis@.jpg
1001,minneapolis,476399.26,4977356.88,@0476399.26@4977356.88@15@T@044.94925@-093.29917@xNYvSErcHrw1LJgiWeB_IQ@@066@@@@200707@1001_Minneapolis@.jpg
273,minneapolis,476399.66,4976477.68,@0476399.66@4976477.68@15@T@044.94134@-093.29913@bsJBZkHtm4Nhn0YJPqVktw@@355@@@@201905@273_Minneapolis@.jpg
1274,minneapolis,476399.85,4977680.89,@0476399.85@4977680.89@15@T@044.95217@-093.29918@Cyexxjc1C3qEM8gLRibIiA@@290@@@@200707@1274_Minneapolis@.jpg
3819,minneapolis,476400.32,4980813.88,@0476400.32@4980813.88@15@T@044.98037@-093.29932@_uWn0qAMiIBvIjzvPlk2Lw@@259@@@@200708@3819_Minneapolis@.jpg
1274,minneapolis,476401.07,4977679.71,@0476401.07@4977679.71@15@T@044.95216@-093.29917@6LWd05rsOgi5zAS_GQETgQ@@097@@@@201905@1274_Minneapolis@.jpg
273,minneapolis,476401.63,4976477.4,@0476401.63@4976477.40@15@T@044.94133@-093.29910@tsqDSst1Q1IMdovf29EUGA@@358@@@@201609@273_Minneapolis@.jpg
273,minneapolis,476401.76,4976477.04,@0476401.76@4976477.04@15@T@044.94133@-093.29910@yj7N3glpfITjlIgUl0vpyg@@001@@@@201708@273_Minneapolis@.jpg
1274,minneapolis,476401.77,4977678.38,@0476401.77@4977678.38@15@T@044.95214@-093.29916@BBmAC-rlasf-fzmeBIaz6A@@105@@@@201607@1274_Minneapolis@.jpg
1729,minneapolis,476402.38,4978256.47,@0476402.38@4978256.47@15@T@044.95735@-093.29918@EPlauabFmTDO4lY9wdQXtw@@224@@@@201310@1729_Minneapolis@.jpg
1729,minneapolis,476403.67,4978254.49,@0476403.67@4978254.49@15@T@044.95733@-093.29916@2tC9L90z-ho0kV_EQrl0GQ@@040@@@@201905@1729_Minneapolis@.jpg
1729,minneapolis,476404.21,4978255.52,@0476404.21@4978255.52@15@T@044.95734@-093.29915@QLd9vjsD0IhbtCzAYqxW0g@@204@@@@201109@1729_Minneapolis@.jpg
1729,minneapolis,476405.47,4978256.1,@0476405.47@4978256.10@15@T@044.95735@-093.29914@BwBBBjcP7cYAi7zeCdYSQg@@038@@@@200707@1729_Minneapolis@.jpg
910,minneapolis,476405.64,4977255.69,@0476405.64@4977255.69@15@T@044.94834@-093.29909@Wt67Qa6iqjFupIcW_RzD-A@@250@@@@200910@910_Minneapolis@.jpg
910,minneapolis,476405.7,4977255.84,@0476405.70@4977255.84@15@T@044.94834@-093.29909@y5b3Dt155ED00VsDRcUyQw@@228@@@@201509@910_Minneapolis@.jpg
2548,minneapolis,476405.8,4979267.35,@0476405.80@4979267.35@15@T@044.96645@-093.29918@ENwC-mkLP-KqXvc5PwkktA@@153@@@@201110@2548_Minneapolis@.jpg
2548,minneapolis,476406.59,4979267.14,@0476406.59@4979267.14@15@T@044.96645@-093.29917@LdPyEhJfZa3j1wtFWevpTw@@146@@@@201608@2548_Minneapolis@.jpg
1729,minneapolis,476406.73,4978254.48,@0476406.73@4978254.48@15@T@044.95733@-093.29912@z7zEKTjJQy-SPH1tiON0iA@@044@@@@201409@1729_Minneapolis@.jpg
910,minneapolis,476407.13,4977256.06,@0476407.13@4977256.06@15@T@044.94834@-093.29907@9Qb4Ld-fBClXfHSANvTYNw@@228@@@@201810@910_Minneapolis@.jpg
1729,minneapolis,476407.34,4978254.98,@0476407.34@4978254.98@15@T@044.95734@-093.29911@VvmHW_A1E_XKlKWqcc4YEg@@211@@@@201708@1729_Minneapolis@.jpg
2548,minneapolis,476407.5,4979264.22,@0476407.50@4979264.22@15@T@044.96642@-093.29916@GjiLH9AjZnghMWxpI-myzw@@327@@@@201905@2548_Minneapolis@.jpg
2548,minneapolis,476407.57,4979264.11,@0476407.57@4979264.11@15@T@044.96642@-093.29916@vPdI1CsHLxZ6VyasXKgxvw@@330@@@@201409@2548_Minneapolis@.jpg
2548,minneapolis,476408.52,4979261.84,@0476408.52@4979261.84@15@T@044.96640@-093.29915@OBoPE8PFlER6nN5xs2M5VQ@@346@@@@200707@2548_Minneapolis@.jpg
910,minneapolis,476408.83,4977258.96,@0476408.83@4977258.96@15@T@044.94837@-093.29905@80fFEhmKOxSXmUa7KH_EWg@@245@@@@201108@910_Minneapolis@.jpg
